name,city,state,state_code,postal_code,category,type,subtypes,business_status,phone,website,address,has_address,has_phone,has_website,open_24_hours,emergency_evidence,classification,reason,duplicate_of,source_record_id
F1 Plumbing Corp.,Miami,Florida,FL,33176,Plumber,Plumber,"Plumber, Plumbing supply store, Repair service",OPERATIONAL,+13054976450,http://www.f1plumbing.com,"8723 SW 129th St, Miami, FL 33176",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJW1_RobHB2YgRIlmED2TADJs
Falcon Plumbing,Miami,Florida,FL,33186,Plumber,Plumber,"Plumber, Bathroom remodeler, Drainage service, Hot water system supplier, Kitchen remodeler, Sewage disposal service, Water softening equipment supplier",OPERATIONAL,+17867517578,https://www.falconplumbing.net,"12210 SW 132nd Ct, Miami, FL 33186",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJo5gfM3XB2YgRpnbtz-pdbRk
Gulf Plumbing Inc,Miami,Florida,FL,33155,Plumber,Plumber,"Plumber, Electrician",OPERATIONAL,+17868297631,https://www.gulfplumbingmiami.com,"7040 SW 47th St, Miami, FL 33155",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJzce59nC42YgRiw_yPgOUAEQ
Just 1 Plumbing,Miami,Florida,FL,33166,Plumber,Plumber,Plumber,OPERATIONAL,+17866778200,https://just1plumbing.com,"7860 NW 71st St Ste 304a, Miami, FL 33166",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJQdk_mMC72YgRrq28sJED_1w
Miami 24/7 Plumbing - Miami Emergency Plumbers,Miami,Florida,FL,33145,Plumber,Plumber,Plumber,OPERATIONAL,+13054400878,https://www.miami247plumbing.com,"1331 SW 32nd Ave #4, Miami, FL 33145",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJVaTjegK32YgR2K0jdOLn3Ao
Miami 305 Plumbing,Miami,Florida,FL,33165,Plumber,Plumber,"Plumber, Bathroom remodeler, Contractor, Drainage service, Gas company, Gas installation service, Kitchen remodeler, Repair service, Septic system service",OPERATIONAL,+13058333404,https://miami305plumbing.com,"11025 SW 56th St, Miami, FL 33165",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJi69ud_TB2YgREvHn8jBXIpU
Miami Dade Plumbing,Miami,Florida,FL,33156,Plumber,Plumber,"Plumber, Drainage service, Gas installation service, Repair service",OPERATIONAL,+17867563185,https://miami-dade-plumbing.com,"9417 SW 77th Ct, Miami, FL 33156",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ9wbzgKFGnG4RUPl-2L7cess
MIAMI SERVICE PLUMBERS | Emergency Plumbers in Miami,Miami,Florida,FL,33166,Plumber,Plumber,"Plumber, Contractor, Drainage service, Home inspector, Property maintenance, Repair service, Sanitary inspection, Septic system service, Sewage disposal service",OPERATIONAL,+13058518853,https://emergencyplumbersmiami.com,"5390 NW 72nd Ave, Miami, FL 33166",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJg-nPZfK72YgRRTeeghNKLSo
Miami Shores Plumbing,Miami,Florida,FL,33168,Plumber,Plumber,Plumber,OPERATIONAL,+13057512446,http://miamishoresplumbing.com,"900 NW 144th St, Miami, FL 33168",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJzaIF8yOu2YgRVQf0GPx-mUA
Mokher Plumbing,Miami,Florida,FL,33186,Plumber,Plumber,Plumber,OPERATIONAL,+13054468266,http://mokherplumbing.com,"14059 SW 142nd St, Miami, FL 33186",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJkxAVmojB2YgRQ7Fh_BvfGjc
Morata Plumbing,Miami,Florida,FL,33186,Plumber,Plumber,"Plumber, Drainage service, Pump supplier, Repair service",OPERATIONAL,+17862387748,https://morataplumbingmiami.com/%3Futm_campaign%3Dgmb,"13424 SW 131st St, Miami, FL 33186",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJSSor7L272YgR_NIK7BlKzCo
Ocean Plumbing and Air,Miami,Florida,FL,33166,Plumber,Plumber,"Plumber, Air conditioning contractor, Air conditioning repair service, Heating contractor, HVAC contractor",OPERATIONAL,+17865446184,https://oceanplumbingandair.com/miami-plumber-and-ac-repair,"8215 NW 64th St, Miami, FL 33166",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJp06NOju72YgRDcJBQLO5ZcM
Ocean Plumbing And Air,Miami,Florida,FL,33186,Plumber,Plumber,"Plumber, Air conditioning contractor, Air conditioning repair service, Heating contractor, HVAC contractor",OPERATIONAL,+17869644367,https://oceanplumbingandair.com,"12325 SW 133rd Ct, Miami, FL 33186",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJi554psHB2YgRylXBqiKEIms
Plomeros Plumbing,Miami,Florida,FL,33173,Fontanero,Plumber,"Plumber, Repair service",OPERATIONAL,+13054625155,https://plomerosplumbing.com,"11420 SW 59th Terrace, Miami, FL 33173",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ7TG7qwLB2YgRx1I1cIVEnAY
Residential & Commercial Plumbing Diagnostics of Miami,Miami,Florida,FL,33186,Plumber,Plumber,Plumber,OPERATIONAL,+17862504557,http://plumbing-diagnostics.com,"12011 SW 129th Ct Unit2, Miami, FL 33186",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJcys_lAzB2YgRZRuKGy3mUnI
Sewer Solutions /Pipe lining /Septic,Miami,Florida,FL,33130,Plumber,Plumber,"Plumber, Sewage disposal service",OPERATIONAL,+13054232395,http://www.sewersol.com,"1300 S Miami Ave Unit 4309, Miami, FL 33130",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJZx6DUpe32YgRUCJfKGAUPNw
Shar-Scotty Plumbing,Miami,Florida,FL,33142,Plumber,Plumber,Plumber,OPERATIONAL,+17866788138,https://www.google.com/gasearch,"4201 NW 23rd Ave, Miami, FL 33142",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJI0FwHXy32YgRtiQOTlPsdnM
South Beach Plumbing and HVAC Inc.,Miami,Florida,FL,33144,Plumber,Plumber,"Plumber, HVAC contractor",OPERATIONAL,+13057755267,,"896 SW 70th Ave, Miami, FL 33144",true,true,false,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJA4bMHL232YgRFCyO-w3NMok
The Plumbers,Miami,Florida,FL,33155,Plumber,Plumber,"Plumber, Drainage service",OPERATIONAL,+13056973490,https://theplumbersfl.com,"4637 SW 75th Ave, Miami, FL 33155",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJO_-knlK42YgRZbLbjiZr748
TickTock Plumbing Services,Miami,Florida,FL,33166,Plumber,Plumber,"Plumber, Bathroom remodeler, Kitchen remodeler",OPERATIONAL,+13057665526,https://ticktockplumbing.net,"6408 NW 82nd Ave, Miami, FL 33166",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJt4tQHcS72YgRjuemQO2f6FM
Trenchless Sewer Line Repairs,Miami,Florida,FL,33155,Plumber,Plumber,"Plumber, Drainage service, Sanitary inspection, Septic system service, Sewage disposal service, Video camera repair service",OPERATIONAL,+13056038039,http://www.trenchless-repairs.com,"4425 SW 74th Ave, Miami, FL 33155",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJlTXb7XjE2YgRke7ZFehZBPU
Mr. Rooter Plumbing of North Miami Beach,North Miami,Florida,FL,33181,Plumber,Plumber,"Plumber, Drainage service, Hot water system supplier, Septic system service, Water filter supplier",OPERATIONAL,+17866342034,https://www.mrrooterplumber.com/miami-fl,"1963 NE 147th Ln, North Miami, FL 33181",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ8QFC0dOt2YgRsAkgVeEHo4A
Top Plumbing,North Miami,Florida,FL,33181,Plumber,Plumber,Plumber,OPERATIONAL,+17547773705,https://topplumbing.voolt.com,"1725 NE 125th St, North Miami, FL 33181",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJFYh5nuiz2YgRDEOIQIDQkg0
Croft Plumbing Services,Boston,Massachusetts,MA,2119,Plumber,Plumber,Plumber,OPERATIONAL,+16174467664,https://croftplumbingservices.com,"1127 Harrison Ave suite 317, Boston, MA 02119",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJnT4tqjt644kRqLHYxX7gw-A
Horvitz Plumbing & Heating,Boston,Massachusetts,MA,2122,Plumber,Plumber,Plumber,OPERATIONAL,+16177890151,http://horvitzplumbingandheatingcoma.hibuwebsites.com,"357 Adams St, Boston, MA 02122",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJY-gbpIt744kR11Wz1qIh2-8
"I&C MECHANICAL , INC. - Plumbing, Heating and Air Conditioning",Boston,Massachusetts,MA,2134,Plumber,Plumber,"Plumber, Air conditioning contractor, Heating contractor",OPERATIONAL,+16179085780,https://www.icmechanicalservices.com,"32 Arden St, Boston, MA 02134",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJETWo0dt544kRm1v16fHaQJY
Roto-Rooter Plumbing & Water Cleanup,Boston,Massachusetts,MA,2110,Plumber,Plumber,"Plumber, Contractor, Drainage service, Excavating contractor, Repair service, Water damage restoration service, Water filter supplier, Water softening equipment supplier, Water testing service",OPERATIONAL,+16172790554,https://www.rotorooter.com/boston/%3Futm_source%3DGoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb%26utm_content%3Dwebsite,"50 Franklin St #407, Boston, MA 02110",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJZyUJCoNw44kRp0t6PpOhKtA
East Cambridge Plumbing & Heating,Cambridge,Massachusetts,MA,2141,Heating contractor,Heating contractor,Heating contractor,OPERATIONAL,+16175477444,,"568 Cambridge St, Cambridge, MA 02141",true,true,false,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJyYAxV7dw44kRgZOf1eMuQSQ
The Drain Guy,Cambridge,Massachusetts,MA,2141,Plumber,Plumber,Plumber,OPERATIONAL,+16175911199,http://thedrainguy.com,"82 Berkshire St, Cambridge, MA 02141",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ1wEoZbFw44kR6FDU4JtG4y8
Affordable Drain Flow - 24 hour emergency service,Dorchester,Massachusetts,MA,2122,Fontanero,Plumber,"Plumber, Drainage service",OPERATIONAL,+16174207045,http://affordabledrainflowinc.com,"18 Algonquin St, Dorchester, MA 02122",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJt8PokGd744kROtaZNR1rF24
Boston Drain Co & Diagnostics Inc.,Dorchester,Massachusetts,MA,2122,Drainage service,Drainage service,"Drainage service, Excavating contractor",OPERATIONAL,+16172658888,https://www.bostondraincompany.com,"69 Tenean St #1, Dorchester, MA 02122",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJX_L3pqZ844kRfICrXpS8fkQ
Boston Budget Plumbing Heating and Cooling,Quincy,Massachusetts,MA,2169,HVAC contractor,Plumber,"Plumber, Air conditioning contractor, Air conditioning repair service, Drainage service, Heating contractor, HVAC contractor",OPERATIONAL,+16172968600,http://www.bostonbudgetplumbing.com,"244 Willard St Ste 2, Quincy, MA 02169",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJgygxTLt744kRPE4xISmhUAI
Johnson Bros. Plumbing & Drain Cleaning,Quincy,Massachusetts,MA,2170,Plumber,Plumber,"Plumber, Heating contractor, HVAC contractor",OPERATIONAL,+16174799911,https://thejohnsonbros.com,"75 E Elm Ave, Quincy, MA 02170",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJTc2fRf_wZU4Ry1Mv_MR3GUc
"Trust 1 Services Plumbing, Heating, and Air Conditioning",Quincy,Massachusetts,MA,2171,Plumber,Plumber,"Plumber, Air conditioning contractor, Air conditioning repair service, Drainage service, Furnace repair service, Heating contractor, Heating equipment supplier, Hot water system supplier, HVAC contractor, Mechanical contractor",OPERATIONAL,+16174042096,https://www.trust1services.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb%26utm_id%3DGBP_Quincy,"11-17 Newbury St #2, Quincy, MA 02171",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ9dTMu0pj44kR6EYmfvipnSE
All Masters Plumbing,Dallas,Texas,TX,75229,Plumber,Plumber,"Plumber, Drainage service",OPERATIONAL,+12143960270,https://allmastersplumbing.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3DAMP_GMB_Dallas,"11117 Shady Trail, Dallas, TX 75229",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJywf2ohQrTIYR696w_EaEXpM
"Dial One Johnson Plumbing, Cooling & Heating",Dallas,Texas,TX,75208,HVAC contractor,Plumber,"Plumber, Air conditioning contractor, Air conditioning repair service, Air duct cleaning service, Gas installation service, Heating contractor, Hot water system supplier, HVAC contractor",OPERATIONAL,+14697236067,https://dial1plumbing.com/dallas,"830 S Hampton Rd, Dallas, TX 75208",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJN20-fT-aToYR86yg4At9HqQ
"Harlen Johnson HVAC, Plumbing & Electrical",Dallas,Texas,TX,75229,HVAC contractor,Plumber,"Plumber, Air conditioning contractor, Air conditioning repair service, Air duct cleaning service, Drainage service, Electrical installation service, Electrician, Heating contractor, HVAC contractor, Repair service",OPERATIONAL,+19722417771,https://hjac.com/%3Futm_campaign%3Dgmb,"2643 Royal Ln, Dallas, TX 75229",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ-_s7V48nTIYRxvtuWZVlHTg
Metro Flow Plumbing - Dallas Emergency Plumbers,Dallas,Texas,TX,75228,Plumber,Plumber,Plumber,OPERATIONAL,+12143287371,https://metroflowplumbing.com,"3730 Dilido Rd #422, Dallas, TX 75228",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJG9daKcOjToYRQlVWdwkgGsk
"Milestone Electric, A/C, & Plumbing",Dallas,Texas,TX,75229,Plumber,Plumber,"Plumber, Air conditioning repair service, Drainage service, Electrician, Heating contractor, HVAC contractor",OPERATIONAL,+12147176708,https://callmilestone.com/dallas/plumbing,"5414 Forest Ln, Dallas, TX 75229",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJac42-6UdTIYR-syswXc9TR4
"Mother Modern Plumbing, Sewer & Drain",Dallas,Texas,TX,75206,Plumber,Plumber,"Plumber, Drainage service, Gas installation service, Hot water system supplier, Water filter supplier, Water softening equipment supplier, Water testing service",OPERATIONAL,+14692069515,https://callmother.com,"6060 N Central Expy Ste 770, Dallas, TX 75206",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ-8Y7wuSfToYRg2g2QR6W1uk
Public Service Plumbers,Dallas,Texas,TX,75206,Plumber,Plumber,"Plumber, Air conditioning contractor, Air conditioning repair service, Drainage service, Electrician, Furnace repair service, Heating contractor, HVAC contractor",OPERATIONAL,+12148311959,https://publicserviceplumbers.com/%3Futm_source%3Dgoogle-gbp%26utm_medium%3Dorganic%26utm_campaign%3D*163*public-service-plumbers-dallas,"5610 Dyer St, Dallas, TX 75206",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ-xSG3QyfToYRodv_wJH8ooQ
Reeves Family Plumbing,Dallas,Texas,TX,75234,Plumber,Plumber,"Plumber, Bathroom remodeler, Gas installation service, Hot water system supplier",OPERATIONAL,+19722473763,https://www.reevesfamilyplumbing.com,"13346 Bee St, Dallas, TX 75234",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ8byU4rYnTIYR1NxcA-AB9IQ
Roto-Rooter Plumbing & Water Cleanup,Dallas,Texas,TX,75202,Plumber,Plumber,"Plumber, Contractor, Drainage service, Excavating contractor, Repair service, Water damage restoration service, Water filter supplier, Water softening equipment supplier, Water testing service",OPERATIONAL,+19728222200,https://www.rotorooter.com/dallas/%3Futm_source%3DGoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb%26utm_content%3Dwebsite,"1412 Main St Ste 620, Dallas, TX 75202",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJpWTqFeqjToYR8-B0jktW2bs
Mr. Rooter Plumbing of Farmers Branch,Farmers Branch,Texas,TX,75244,Plumber,Plumber,"Plumber, Drainage service",OPERATIONAL,+19722545600,https://www.mrrooterdallas.com/plumber-farmers-branch-tx-plumbing-repair-service,"4250 Spring Valley Rd, Farmers Branch, TX 75244",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJdYFj0NQgTIYRncS2WzBa8KU
My Local Plumber Water Heater Repairs and Leak Detection,Farmers Branch,Texas,TX,75234,Plumber,Plumber,"Plumber, Bathroom remodeler, Drainage service, Hot water system supplier, Kitchen remodeler, Water filter supplier, Water softening equipment supplier",OPERATIONAL,+19725769654,https://mylocalplumber.net/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp-farmers-branch,"2430 Squire Pl, Farmers Branch, TX 75234",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ_fuDgb0mTIYRKcB1UXaDryM
Blue Diamond Plumbing of Texas(Plumber near you),Fort Worth,Texas,TX,76137,Plumber,Plumber,"Plumber, Remodeler, Swimming pool repair service",OPERATIONAL,+18178529498,http://callaplumbertx.com,"5508 Eastwedge Dr, Fort Worth, TX 76137",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJbS3LX2XZTYYRXtNwXDTMUoE
Larry Stinson Plumbing & Water Heater Repair,Fort Worth,Texas,TX,76118,Plumber,Plumber,"Plumber, Bathroom remodeler, Drainage service, Gas installation service, Hot water system supplier, Kitchen remodeler, Water purification company, Water softening equipment supplier",OPERATIONAL,+18175082631,https://larrystinsonplumbing.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp_fort_worth,"2406 Gravel Dr, Fort Worth, TX 76118",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ3-61gs5rToYRV-jn-AM5Ejo
Black Tie Plumbing,Grand Prairie,Texas,TX,75050,Plumber,Plumber,Plumber,OPERATIONAL,+12142570974,https://blacktieplumbing.com,"1121 Fountain Pkwy, Grand Prairie, TX 75050",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJNU2mYAaHToYR0iyiWV22m4Y
"Dial One Johnson Plumbing, Cooling & Heating",Grand Prairie,Texas,TX,75050,HVAC contractor,Plumber,"Plumber, Air conditioning contractor, Air conditioning repair service, Air duct cleaning service, Gas installation service, Heating contractor, Hot water system supplier, HVAC contractor",OPERATIONAL,+19726628223,https://dial1plumbing.com,"209 W Main St #107, Grand Prairie, TX 75050",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJA_RwTwkNsIARfsTx_KVY9hE
billyGO Air Conditioning & Plumbing,Grapevine,Texas,TX,76051,Plumber,Plumber,"Plumber, Air conditioning contractor, Air conditioning repair service, Air conditioning system supplier, Drainage service, Furnace repair service, Heating contractor, Heating equipment supplier, HVAC contractor, Water softening equipment supplier",OPERATIONAL,+18179341619,https://www.billygo.com,"923 Minters Chapel Rd, Grapevine, TX 76051",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJpbMZX2ArTIYRVnq-0gTtbl8
"Plumber True Services of Grapevine, TX",Grapevine,Texas,TX,76051,Plumber,Plumber,Plumber,OPERATIONAL,+14697573452,https://plumbertrueservices.com/grapevine,"675 Grapevine Mills Blvd Suite 300, Grapevine, TX 76051",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJz_-C7dIrTIYRN5JbZUd1u5k
AAA AUGER Plumbing Services,Irving,Texas,TX,75061,Plumber,Plumber,Plumber,OPERATIONAL,+19722222843,https://www.aaa-auger.com,"2437 E Union Bower Rd, Irving, TX 75061",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJpwBqtcecToYR5k93Lb__Kno
AJ's Plumbing,Irving,Texas,TX,75061,Plumber,Plumber,Plumber,OPERATIONAL,+19728701163,,"307 Ada St, Irving, TX 75061",true,true,false,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJJd1UeWuDToYRVL3andYfRWI
"Anytime Plumbing 365, Drain Cleaning & Repair",Irving,Texas,TX,75062,Plumber,Plumber,"Plumber, Drainage service",OPERATIONAL,+12143074264,https://www.anytimeplumbing365.com,"320 Decker Dr Ste 102-08, Irving, TX 75062",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJXato3JiDToYRwM3vSDFGmfg
ARS / Rescue Rooter,Irving,Texas,TX,75063,Plumber,Plumber,"Plumber, Air conditioning contractor, Air conditioning repair service, Drainage service, Furnace repair service, Heating contractor, HVAC contractor",OPERATIONAL,+12149894872,https://www.ars.com/dallas%3Futm_source%3Dgoogle%26utm_medium%3Dgbp%26utm_campaign%3Dlocal_seo%26utm_content%3Dgbp_website_click,"6029 Campus Cir Dr W Ste 150, Irving, TX 75063",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ9eFKokGcToYRh3EEwjJOxTo
Big Brother Plumbing Services,Irving,Texas,TX,75062,Plumber,Plumber,Plumber,OPERATIONAL,+12146770410,https://bigbrotherplumbingtx.com,"415 E Airport Fwy #330, Irving, TX 75062",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJvYRBFJSDToYRVau7Wj4JM8s
Carey Plumbing Company,Irving,Texas,TX,75061,Plumber,Plumber,Plumber,OPERATIONAL,+18174350850,http://www.careyplumbingcompany.us,"940 N Belt Line Rd #105, Irving, TX 75061",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJK10ZCI5IxgsRFxvGwFIFpk0
"Plumber True Services of Irving, TX",Irving,Texas,TX,75061,Plumber,Plumber,Plumber,OPERATIONAL,+14699729525,https://plumbertrueservices.com/irving,"675 W Irving Blvd Suite 200, Irving, TX 75061",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJxf0yqqCDToYRwKiLuLOXuRk
Premier Plumbing Solutions,Irving,Texas,TX,75060,Plumber,Plumber,"Plumber, Drainage service",OPERATIONAL,+19727872269,https://premierplumbingdfw.com/%3Futm_source%3DGoogle%2B%26utm_medium%3DOrganic%26utm_campaign%3Dgbp,"319 W 3rd St, Irving, TX 75060",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJIQhRvTaDToYRrzIaeFi2Mis
Roto-Rooter Plumbing & Water Cleanup,Irving,Texas,TX,75061,Plumber,Plumber,"Plumber, Contractor, Drainage service, Excavating contractor, Repair service, Water damage restoration service, Water filter supplier, Water softening equipment supplier, Water testing service",OPERATIONAL,+14697794964,https://www.rotorooter.com/irvingtx/%3Futm_source%3DGoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb%26utm_content%3Dwebsite,"3817 Conflans Rd, Irving, TX 75061",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJX-vt6NuDToYROqwH7-Ql-no
Tempo Air,Irving,Texas,TX,75061,Air conditioning contractor,Plumber,"Plumber, Air conditioning repair service, Contractor, Heating contractor, HVAC contractor, Air conditioning contractor",OPERATIONAL,+19725792000,https://tempoair.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb,"911 Maryland Dr, Irving, TX 75061",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJF4KOFMecToYRZF5m5T6gt-Y
